file_id,author,title,volume,birth,death,wordcount
stub01val_workid59099, Ambrosius Stub,"Brude-vers til msr. johan klugh, og jfr. johanne ehrenreich, den 1 ste maj 1733",Digte,1705,1758,904.0
holb11val_workid57522, Ludvig Holberg,Du blege kvinde -,"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER",1684,1754,599.0
jacob04val_workid64426, J.P. Jacobsen,Der aabnes en dør.,Samlede Værker IV,1847,1885,317.0
kingo03val_workid66884, Thomas Kingo,"O herre, hold din´ øren aaben",Samlede Skrifter 3,1634,1703,606.0
wintherchr01val_workid92081, Christian Winther,Her midt blandt dine huus-spioner,Poetiske Skrifter 1,1796,1876,166.0
rode_04_workid57719, Helge Rode,Messina,ARIEL. EN DIGTSAMLING,1870,1937,3151.0
grundtvig11val_workid151427, N.F.S. Grundtvig,I dine helgenes straalende kiæde,SAMLET UDGAVE,1783,1872,107.0
stuckenberg02_workid59252, Viggo Stuckenberg,Ulykken rammer alle (dk),SAMLEDE VÆRKER,1863,1905,183.0
hostrup01_workid138486, Jens Christian Hostrup,Høje nord,KOMEDIER OG DIGTE,1818,1892,204.0
wintherchr03val_workid67628, Christian Winther,Brudeslot,Poetiske Skrifter 3,1796,1876,6924.0
wintherchr03val_workid67631, Christian Winther,Betlersken med sit barn.,Poetiske Skrifter 3,1796,1876,810.0
holb11val_workid66337, Ludvig Holberg,Epistola 319,"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER",1684,1754,763.0
claussen04val_workid63627, Sophus Claussen,Valfart,Lyrik II,1865,1931,103.0
aare01val_workid70290, Emil Aarestrup,Mine haab.,Samlede Skrifter I,1800,1856,136.0
blich07_workid90412, Steen Steensen Blicher,Danskhed,Udvalgte Værker,1782,1848,721.0
stuckenberg02_workid93688, Viggo Stuckenberg,Frederiksberg,SAMLEDE VÆRKER,1863,1905,725.0
richardt03_workid70097, Christian Richardt,B. s. ingemann.,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,262.0
claussen04val_workid57072, Sophus Claussen,Tagdryp,Lyrik II,1865,1931,256.0
richardt02_workid88964, Christian Richardt,Bøn og arbejd!,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,243.0
plough01_workid75707, Carl Ploug,Til h. c. ørsted. (fra studenterne.),SAMLEDE DIGTE,1813,1894,204.0
kingo03val_workid72815, Thomas Kingo,"Sorrig og elendighed, suk og salte",Samlede Skrifter 3,1634,1703,1486.0
aare04val_workid59608, Emil Aarestrup,"Paa en dag, der er bestemt til lykønskninger og foræringer",Samlede Skrifter IV,1800,1856,418.0
richardt03_workid87456, Christian Richardt,Tak for skjærmen!,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,151.0
aakjaer02val_workid58082, Jeppe Aakjær,Viggo hørup.,SAMLEDE VÆRKER II,1866,1930,495.0
drachmann01_workid65257, Holger Drachmann,Sang,SAMLEDE POETISKE SKRIFTER FØRSTE BIND,1846,1908,147.0
kingo04val_workid107952, Thomas Kingo,Hvo maa ey døe og daane hen?,Samlede Skrifter 4,1634,1703,1421.0
boedtcher01_workid86883, Ludvig Bødtcher,Foraarshilsen,SAMLEDE DIGTE,1793,1874,218.0
aakjaer02val_workid56983, Jeppe Aakjær,Jens ved æ bæk.,SAMLEDE VÆRKER II,1866,1930,410.0
staffeldt01val_workid64364, Schack von Staffeldt,Tilbagevendelsen,Samlede digte,1769,1826,381.0
bording01val_workid114944, Anders Bording,Kom ô skiønnist hyrdemøe,Digte,1619,1677,413.0
kingo01val_workid90990, Thomas Kingo,Æresvers under elisabeth høgs portræt 1672,Samlede Skrifter 1,1634,1703,277.0
grundtvig11val_workid121813, N.F.S. Grundtvig,Al den ganske christenhed,SAMLET UDGAVE,1783,1872,530.0
richardt03_workid62340, Christian Richardt,Paa kong christian ix's 70 aars fødselsdag.,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,314.0
jacobjp08val_workid64643, J.P. Jacobsen,Epistola 210,Lyrik og prosa,1847,1885,144.0
aare01val_workid58818, Emil Aarestrup,Den naive.,Samlede Skrifter I,1800,1856,111.0
kingo04val_workid86073, Thomas Kingo,Om gud ey hafde været her,Samlede Skrifter 4,1634,1703,277.0
aakjaer01val_workid99906, Jeppe Aakjær,Jeg gik mig ud,SAMLEDE VÆRKER I,1866,1930,147.0
claussen05val_workid68740, Sophus Claussen,Aftenandagt,Lyrik III,1865,1931,121.0
kingo02val_workid79443, Thomas Kingo,Velkoms tanker over griflfenfeld's hiemkomst af leding 1676,Samlede Skrifter 2,1634,1703,363.0
claussen11val_workid70147, Sophus Claussen,Bryllupper og fester (nopces & festins),Lyrik IX:1,1865,1931,127.0
grundtvig11val_workid63709, N.F.S. Grundtvig,"For al den deel, som gud har gjort",SAMLET UDGAVE,1783,1872,586.0
aare02val_workid59300, Emil Aarestrup,Min kjære apotheker trier,Samlede Skrifter II,1800,1856,398.0
richardt02_workid72790, Christian Richardt,Stævns.,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,401.0
grundtvig12val_workid68378, N.F.S. Grundtvig,Pharao sidder i høielofts-sal,SAMLET UDGAVE,1783,1872,641.0
bording01val_workid124820, Anders Bording,See den skidne bonde-giek,Digte,1619,1677,1602.0
brandes04_workid54271, Edvard Brandes,Hovedstrømninger. indledning,"SAMLEDE SKRIFTER, FJERDE BIND",1847,1931,5370.0
richardt01_workid94358, Christian Richardt,Ole strøm.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,120.0
grundtvig11val_workid131507, N.F.S. Grundtvig,"Ruller, engle, stenen bort",SAMLET UDGAVE,1783,1872,152.0
aarestrup07val_workid66851, Emil Aarestrup,Dyrehaugen (dk),Udvalgte digte,1800,1856,1093.0
michs_03_workid66711, Sophus Michaëlis,Nonne,SOLBLOMSTER,1865,1932,207.0
rode_13_workid54889, Helge Rode,Livets skrift,DEN VILDE ROSE,1870,1937,255.0
kingo01val_workid79754, Thomas Kingo,Mindedigt over peter reezt 1674,Samlede Skrifter 1,1634,1703,570.0
staffeldt01val_workid117825, Schack von Staffeldt,Til naturkraften,Samlede digte,1769,1826,1492.0
hcaeventyr05val_workid92026, Hans Christian Andersen,Det sjunkne kloster. efter gottschalcks tydske folkesagn,Eventyr V,1805,1875,875.0
richardt01_workid94229, Christian Richardt,Emilie monrad.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,170.0
jacobjp08val_workid62853, J.P. Jacobsen,Den anden svarer,Lyrik og prosa,1847,1885,313.0
bording01val_workid92055, Anders Bording,En trofast ven/ som teer sig huld,Digte,1619,1677,997.0
sthen01val_workid71230, Hans Christensen Sthen,En anden tacksigelse [2],Skrifter I En liden Vandrebog,1544,1610,206.0
michs_01_workid58779, Sophus Michaëlis,Afsked,DIGTE,1865,1932,169.0
kaalund01_workid76995, H. V. Kaalund,Aftenstunden.,SAMLEDE DIGTE,1818,1885,101.0
bagger01val_workid74066, Carl Bagger,Den engelske kapitain,UDVALGTE SKRIFTER,1807,1846,811.0
aarestrup07val_workid61745, Emil Aarestrup,Til vinterveiret (dk),Udvalgte digte,1800,1856,421.0
kingo03val_workid57692, Thomas Kingo,"Siæl og hierte, sind og sandser [1]",Samlede Skrifter 3,1634,1703,661.0
kaalund01_workid84697, H. V. Kaalund,Kirken og skolen,SAMLEDE DIGTE,1818,1885,462.0
bang06val_workid67869, Herman Bang,Ferie,Værker i Mindeudgave 6,1857,1912,5323.0
munp2_workid58309, Gustaf Munch-Petersen,The song of the lonesome warrior,samlede skrifter II,1912,1938,128.0
grundtvig11val_workid115790, N.F.S. Grundtvig,Den yndigste rose er fundet,SAMLET UDGAVE,1783,1872,290.0
jacob03val_workid64079, J.P. Jacobsen,Wiebe   peters kontouren til en romanfigur,Samlede Værker III,1847,1885,903.0
grundtvig11val_workid137281, N.F.S. Grundtvig,"Ømme taarer, hjerte-toner",SAMLET UDGAVE,1783,1872,214.0
michs_01_workid58147, Sophus Michaëlis,Spil for mig,DIGTE,1865,1932,126.0
stuckenberg02_workid66049, Viggo Stuckenberg,Pigens morgen,SAMLEDE VÆRKER,1863,1905,278.0
brorson02val_workid55759, Hans Adolph Brorson,Jeg er den eene alvise stærke gud,Samlede skrifter,1694,1764,1842.0
brorson01_workid84345, Hans Adolph Brorson,"Ney, det er ey",Samlede skrifter,1694,1764,880.0
plough01_workid89179, Carl Ploug,Til de danske soldater,SAMLEDE DIGTE,1813,1894,377.0
michs_11_workid58207, Sophus Michaëlis,Det spanske sjal,ROMERSK FORAAR,1865,1932,123.0
aakjaer02val_workid59918, Jeppe Aakjær,Ringen.,SAMLEDE VÆRKER II,1866,1930,131.0
kingo04val_workid95789, Thomas Kingo,"Her kommer, jesu, see dig om",Samlede Skrifter 4,1634,1703,363.0
jacobjp08val_workid69766, J.P. Jacobsen,Hendes lokker.,Lyrik og prosa,1847,1885,3665.0
munp1_workid71851, Gustaf Munch-Petersen,En hvid kvinde,samlede skrifter I,1912,1938,237.0
aare03val_workid72104, Emil Aarestrup,Reflexion,Aarestrup vol 3,1800,1856,126.0
michs_03_workid64792, Sophus Michaëlis,Morgen,SOLBLOMSTER,1865,1932,186.0
hertz09_lev_workid60582, Henrik Hertz,Boyes digte.,Digte fra forskjellige Perioder,1798,1870,141.0
boedtcher01_workid69657, Ludvig Bødtcher,Per søwren,SAMLEDE DIGTE,1793,1874,2527.0
hertz10_lev_workid71711, Henrik Hertz,Til en svensk dame,Blandede Digte,1798,1870,193.0
heibergpa01val_workid127016, Peter Andreas Heiberg,Barnedaabs-vise. (1795.),Udvalgte Skrifter,1758,1841,292.0
larsenthfiredigt_workid65478, Thøger Larsen,Danmark,Fire digtsamlinger 1904-1912,1875,1928,177.0
aare04val_workid54780, Emil Aarestrup,Fremtiden,Samlede Skrifter IV,1800,1856,166.0
aarestrup07val_workid69047, Emil Aarestrup,Distraction (dk),Udvalgte digte,1800,1856,209.0
kingo04val_workid68321, Thomas Kingo,Høgen,Samlede Skrifter 4,1634,1703,555.0
kaalund01_workid96126, H. V. Kaalund,Af hvedebrød og sukker -,SAMLEDE DIGTE,1818,1885,114.0
kingo01val_workid100021, Thomas Kingo,Paa uldrich frderich gyldenlews sundhed 1686,Samlede Skrifter 1,1634,1703,123.0
larsenthfiredigt_workid58040, Thøger Larsen, pan,Fire digtsamlinger 1904-1912,1875,1928,148.0
wintherchr01val_workid85430, Christian Winther,Udvalgt fra en samling vers 1872,Poetiske Skrifter 1,1796,1876,1285.0
staffeldt01val_workid64169, Schack von Staffeldt,Til lykken,Samlede digte,1769,1826,142.0
grundtvig08val_workid131307, N.F.S. Grundtvig,Skjalde-blik paa danmarks stjerne,UDVALGTE SKRIFTER,1783,1872,9381.0
hcaeventyr02val_workid70375, Hans Christian Andersen,Til amanda.,Eventyr II,1805,1875,865.0
claussen07val_workid65807, Sophus Claussen,Under grønne trær,Lyrik V,1865,1931,273.0
claussen08val_workid60898, Sophus Claussen,J. f. willumsen,Lyrik VI,1865,1931,314.0
kingo04val_workid60095, Thomas Kingo,"Op, dovne hierter, op og seer",Samlede Skrifter 4,1634,1703,393.0
richardt02_workid99610, Christian Richardt,Tro og gjerning.,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,116.0
claussen11val_workid69768, Sophus Claussen,Romansk verden,Lyrik IX:1,1865,1931,120.0
kaalund01_workid96594, H. V. Kaalund,Bekjendelse.,SAMLEDE DIGTE,1818,1885,386.0
claussen04val_workid64490, Sophus Claussen,Lovsprog om unyttig kiv,Lyrik II,1865,1931,170.0
richardt01_workid89306, Christian Richardt,Ved indvielsen af en folkehøjskole.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,302.0
aakjaer01val_workid65146, Jeppe Aakjær,Milde øjne,SAMLEDE VÆRKER I,1866,1930,131.0
ewald02dkval_workid73116, Johannes Ewald,Til jomfrue anna hedevig jacobsen (dk),Udvalgte digte,1743,1781,165.0
richardt02_workid56486, Christian Richardt,Romance [i],SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,269.0
boedtcher01_workid62406, Ludvig Bødtcher,"Katten, eller kiærligheds triumf",SAMLEDE DIGTE,1793,1874,303.0
plough01_workid86124, Carl Ploug,De nordiske studentersangere. (november 1856),SAMLEDE DIGTE,1813,1894,219.0
bang06val_workid65250, Herman Bang,Hvordan jeg blev forfatter,Værker i Mindeudgave 6,1857,1912,3234.0
richardt03_workid56326, Christian Richardt,Gubben i skoven.,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,411.0
michs_05_workid56960, Sophus Michaëlis,Pompei,LIVETS FEST,1865,1932,297.0
michs_01_workid61489, Sophus Michaëlis,Arv,DIGTE,1865,1932,211.0
plough01_workid86257, Carl Ploug,Den hygiejniske congres. (juli 1858),SAMLEDE DIGTE,1813,1894,405.0
grundtvig11val_workid133954, N.F.S. Grundtvig,I dødens baand vor frelser laae,SAMLET UDGAVE,1783,1872,313.0
hertz09_lev_workid60836, Henrik Hertz,En drøm,Digte fra forskjellige Perioder,1798,1870,337.0
blich07_workid91517, Steen Steensen Blicher,Tale paa himmelbjerget den 1ste i høstmaaneden aar 1839,Udvalgte Værker,1782,1848,734.0
bording01val_workid101374, Anders Bording,Om ennius med nogen skjel,Digte,1619,1677,337.0
blich06_workid84607, Steen Steensen Blicher,Solsorten,Udvalgte Værker,1782,1848,172.0
oehl01val_workid68553, Adam Oehlenschläger,Munter og tidlig til krigernes skare,POETISKE SKRIFTER I,1779,1850,233.0
lyschander_workid56181, Claus Christoffersen Lyschander,Carmen elegiacum,Digtning,1558,1623,2375.0
munp2_workid67554, Gustaf Munch-Petersen,Porträtt,samlede skrifter II,1912,1938,108.0
wintherchr01val_workid94985, Christian Winther,Her hjemme i min stue,Poetiske Skrifter 1,1796,1876,162.0
aare01val_workid69641, Emil Aarestrup,Sonetter. -,Samlede Skrifter I,1800,1856,343.0
aakjaer01val_workid66198, Jeppe Aakjær,Om zeus steg ned -,SAMLEDE VÆRKER I,1866,1930,131.0
claussen11val_workid62816, Sophus Claussen,Nogle nytaarsrim til horsens demokrati,Lyrik IX:1,1865,1931,203.0
munp1_workid61789, Gustaf Munch-Petersen,En lykkelig dag,samlede skrifter I,1912,1938,132.0
bording01val_workid124644, Anders Bording,Jeg kand ikke tie her,Digte,1619,1677,154.0
claussen07val_workid64779, Sophus Claussen,Lurtoner,Lyrik V,1865,1931,397.0
holb11val_workid68225, Ludvig Holberg,Epistola 452,"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER",1684,1754,330.0
grundtvig11val_workid104788, N.F.S. Grundtvig,"Herrens dag, paa aandens sprog",SAMLET UDGAVE,1783,1872,152.0
aakjaer01val_workid72924, Jeppe Aakjær,Foraar i roskilde,SAMLEDE VÆRKER I,1866,1930,396.0
oehl01val_workid57461, Adam Oehlenschläger,"Løveridderen, af 'digte', 1803",POETISKE SKRIFTER I,1779,1850,1542.0
richardt01_workid71232, Christian Richardt,Til en norsk gut.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,290.0
munp2_workid59458, Gustaf Munch-Petersen,Brother -!,samlede skrifter II,1912,1938,121.0
richardt02_workid53729, Christian Richardt,Billedtexter 1 - 3 (i),SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,1007.0
munp2_workid62691, Gustaf Munch-Petersen,Nights,samlede skrifter II,1912,1938,183.0
sthen01val_workid58014, Hans Christensen Sthen,"En bøn at bede, naar mand gaar til alterens sacramente",Skrifter I En liden Vandrebog,1544,1610,181.0
kingo04val_workid81798, Thomas Kingo,Dend rette dyders moder,Samlede Skrifter 4,1634,1703,290.0
richardt01_workid61089, Christian Richardt,Vuggerne.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,143.0
ewald05val_workid72297, Johannes Ewald,Sørge-cantata opført ... peder holms død (1777),Samlede skrifter,1743,1781,563.0
kingo09val_workid82431, Thomas Kingo,"Tak, jesu, siælens hyrde good (dk)",Digtning i udvalg,1634,1703,143.0
munp2_workid56892, Gustaf Munch-Petersen,Aa-fruen,samlede skrifter II,1912,1938,488.0
aare01val_workid61146, Emil Aarestrup,Elegie til en myg.,Samlede Skrifter I,1800,1856,112.0
blich06_workid87224, Steen Steensen Blicher,Gjøgen,Udvalgte Værker,1782,1848,353.0
claussen11val_workid63832, Sophus Claussen,Min lille guds engel,Lyrik IX:1,1865,1931,173.0
kingo04val_workid73189, Thomas Kingo,Hvad skal vi nu med lovens aag,Samlede Skrifter 4,1634,1703,224.0
bording01val_workid124426, Anders Bording,Huad schal rydtzer nu anfange,Digte,1619,1677,213.0
stub01val_workid59827, Ambrosius Stub,Skaaler ved et barselgilde.,Digte,1705,1758,570.0
kingo04val_workid104440, Thomas Kingo,"See, nu er pilatus gangen",Samlede Skrifter 4,1634,1703,678.0
claussen05val_workid58925, Sophus Claussen,Skovvise,Lyrik III,1865,1931,182.0
plough01_workid94445, Carl Ploug,Indskrift paa klokke i stenlille kirke 1690,SAMLEDE DIGTE,1813,1894,398.0
boedtcher01_workid90011, Ludvig Bødtcher,I skoven,SAMLEDE DIGTE,1793,1874,168.0
stuckenberg02_workid102326, Viggo Stuckenberg,Foragter ei de ringe dage,SAMLEDE VÆRKER,1863,1905,151.0
wesselhhl_workid75102, Johan Herman Wessel,"Felix, quem faciunt aliena pericula cautum!",Samlede Digte,1742,1785,620.0
kingo01val_workid92357, Thomas Kingo,"Æresvers til j. s. sehestedt, dydernis prøvesteen 1671",Samlede Skrifter 1,1634,1703,537.0
aare01val_workid55270, Emil Aarestrup,Ridder bruno.,Samlede Skrifter I,1800,1856,530.0
plough01_workid89775, Carl Ploug,Ved afdækningen af j. f. schouws brystbillede,SAMLEDE DIGTE,1813,1894,169.0
claussen03val_workid58617, Sophus Claussen,Sent hjem,Lyrik I,1865,1931,130.0
michs_03_workid58145, Sophus Michaëlis,Livets rus,SOLBLOMSTER,1865,1932,244.0
grundtvig11val_workid112461, N.F.S. Grundtvig,"O jesu christ, som manddom reen",SAMLET UDGAVE,1783,1872,287.0
worm01val_workid85154, Jacob Worms,Hora decima! deus adsit regibus sua gratia.,SKRIFTER,1642,1693,176.0
hcaeventyr02val_workid71526, Hans Christian Andersen,Holger danske.,Eventyr II,1805,1875,1957.0
aare04val_workid62424, Emil Aarestrup,Valget.,Samlede Skrifter IV,1800,1856,138.0
richardt01_workid68332, Christian Richardt,For kvinden. (ved upsalensernes besøg 1852.),SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,188.0
aarestrup07val_workid82357, Emil Aarestrup,"Paa en dag, der er bestemt til lykønskninger og foræringer ... (dk)",Udvalgte digte,1800,1856,415.0
aakjaer01val_workid76476, Jeppe Aakjær,Jenn hjemm,SAMLEDE VÆRKER I,1866,1930,572.0
grundtvig12val_workid94494, N.F.S. Grundtvig,Paaskemorgen magdalene,SAMLET UDGAVE,1783,1872,515.0
hjort_15_workid59091, Knud Hjortø,Lille claus og store claus,DRØMMEN OM KVINDEN,1869,1931,6249.0
claussen11val_workid64817, Sophus Claussen,Dansk og tysk,Lyrik IX:1,1865,1931,405.0
kaalund01_workid64752, H. V. Kaalund,Orgelet.,SAMLEDE DIGTE,1818,1885,243.0
drachmann01_workid61502, Holger Drachmann,Havet,SAMLEDE POETISKE SKRIFTER FØRSTE BIND,1846,1908,790.0
claussen07val_workid64255, Sophus Claussen,Cotillon-deviser,Lyrik V,1865,1931,115.0
wintherchr01val_workid63404, Christian Winther,"Jeg er imperia, jordmassens dronning",Poetiske Skrifter 1,1796,1876,361.0
ingemann01_workid62379, B.S. Ingemann,Selv-citationen,Fjorten Eventyr og Fortællinger,1789,1862,1991.0
aakjaer01val_workid104290, Jeppe Aakjær,Min fødeby,SAMLEDE VÆRKER I,1866,1930,389.0
kingo03val_workid58183, Thomas Kingo,Blusser op og værer glade [1],Samlede Skrifter 3,1634,1703,738.0
wintherchr01val_workid91841, Christian Winther,Mit bryst var som en tropisk egn,Poetiske Skrifter 1,1796,1876,336.0
claussen09val_workid73690, Sophus Claussen,Hyrdinden og kærligheden,Lyrik VII,1865,1931,123.0
grundtvig11val_workid101541, N.F.S. Grundtvig,Søde jesus! vi er her,SAMLET UDGAVE,1783,1872,115.0
aakjaer01val_workid60236, Jeppe Aakjær,Nat,SAMLEDE VÆRKER I,1866,1930,121.0
grundtvig12val_workid61160, N.F.S. Grundtvig,Abraham sad i mamre-lund,SAMLET UDGAVE,1783,1872,262.0
richardt03_workid63004, Christian Richardt,Til de unge!,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,206.0
michs_11_workid60096, Sophus Michaëlis,Credo,ROMERSK FORAAR,1865,1932,119.0
aare02val_workid71593, Emil Aarestrup,Morgen-situation.,Samlede Skrifter II,1800,1856,114.0
kingo04val_workid85707, Thomas Kingo,Op siæl med fryd og glæde,Samlede Skrifter 4,1634,1703,358.0
grundtvig11val_workid122296, N.F.S. Grundtvig,I de gyldne himmel-sale,SAMLET UDGAVE,1783,1872,307.0
aakjaer02val_workid62709, Jeppe Aakjær,Kjesten og kræn kresten.,SAMLEDE VÆRKER II,1866,1930,132.0
hertz09_lev_workid64879, Henrik Hertz,Amors poetik,Digte fra forskjellige Perioder,1798,1870,908.0
stuckenberg02_workid86594, Viggo Stuckenberg,J. p. e. hartmann,SAMLEDE VÆRKER,1863,1905,396.0
richardt03_workid64194, Christian Richardt,Vaad oktober.,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,238.0
aare02val_workid60846, Emil Aarestrup,Metrik.,Samlede Skrifter II,1800,1856,376.0
brorson01_workid99076, Hans Adolph Brorson,"O syndig flok, hvo er det, som",Samlede skrifter,1694,1764,475.0
grundtvig11val_workid128175, N.F.S. Grundtvig,"O, saligt dog det ørne-par",SAMLET UDGAVE,1783,1872,193.0
richardt03_workid84832, Christian Richardt,Jakobsstigen.,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,293.0
richardt01_workid87311, Christian Richardt,Om en fællesforfatning.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,195.0
claussen05val_workid59046, Sophus Claussen,Flammen og kullet,Lyrik III,1865,1931,133.0
richardt02_workid78198, Christian Richardt,Glem og husk!,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,158.0
brorson02val_workid66909, Hans Adolph Brorson,Saa gaaer nu sielens høytid an,Samlede skrifter,1694,1764,1440.0
claussen11val_workid71136, Sophus Claussen,Jeg skrev en dag en petition . . .,Lyrik IX:1,1865,1931,149.0
skjold_03_workid56866, Johan Skjoldborg,Morgensang,DYNÆS DIGTE,1861,1936,210.0
richardt01_workid94067, Christian Richardt,Henrik hertz.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,255.0
worm01val_workid60882, Jacob Worms,Baads-mends ære-digt om den gyldene win-tapper-svend,SKRIFTER,1642,1693,876.0
hcaeventyr02val_workid90936, Hans Christian Andersen,Svanereden.,Eventyr II,1805,1875,787.0
claussen11val_workid60241, Sophus Claussen,At tro sig af falske profeter. . .,Lyrik IX:1,1865,1931,233.0
moeller01val_workid57250, Poul Martin Møller,Alting slukkes og dør -,SKRIFTER I UDVALG,1794,1838,206.0
aakjaer02val_workid69033, Jeppe Aakjær,De fattiges jul.,SAMLEDE VÆRKER II,1866,1930,110.0
