file_id	author	title	volume	birth	death
wied02val_workid78712	 Gustav Wied	Det svage køn	Romaner Noveller Skuespil 2	1858	1914
hertz10_lev_workid56486	 Henrik Hertz	Romance [i]	Blandede Digte	1798	1870
moeller01val_workid57897	 Poul Martin Møller	Jægervise	SKRIFTER I UDVALG	1794	1838
wied12val_workid86080	 Gustav Wied	Baronen	ROMANER NOVELLER SKUESPIL	1858	1914
grundtvig11val_workid120685	 N.F.S. Grundtvig	Glædelig fest! glædelig fest	SAMLET UDGAVE	1783	1872
richardt02_workid96269	 Christian Richardt	N. f. s. grundtvig.	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892
aare03val_workid74588	 Emil Aarestrup	I ruinerne	Aarestrup vol 3	1800	1856
brorson01_workid66704	 Hans Adolph Brorson	Frisk op! endnu engang,	Samlede skrifter	1694	1764
aakjaer01val_workid98587	 Jeppe Aakjær	Jagtaflysning	SAMLEDE VÆRKER I	1866	1930
munp2_workid63539	 Gustaf Munch-Petersen	Spring journey	samlede skrifter II	1912	1938
aakjaer01val_workid72180	 Jeppe Aakjær	Anna. frit efter burns	SAMLEDE VÆRKER I	1866	1930
aakjaer01val_workid66720	 Jeppe Aakjær	Da de dømte zola	SAMLEDE VÆRKER I	1866	1930
aakjaer01val_workid81352	 Jeppe Aakjær	Hedens degn	SAMLEDE VÆRKER I	1866	1930
grundtvig10val_workid130266	 N.F.S. Grundtvig	Livs-fyrsten og morderen	UDVALGTE SKRIFTER	1783	1872
baggesen02val_workid59600	 Jens Baggesen	Fragmentet i lolland	Riimbreve og Epistler	1764	1826
kingo03val_workid60642	 Thomas Kingo	Tusmørket . . .	Samlede Skrifter 3	1634	1703
wintherchr01val_workid81213	 Christian Winther	Udvalgt fra sagn og sagn andet forøgede oplag 1858	Poetiske Skrifter 1	1796	1876
grundtvig12val_workid79420	 N.F.S. Grundtvig	Det var saa stille ved midjenat	SAMLET UDGAVE	1783	1872
munp1_workid67089	 Gustaf Munch-Petersen	Tilegnelse	samlede skrifter I	1912	1938
kingo04val_workid89331	 Thomas Kingo	Mig lyster nu at træde	Samlede Skrifter 4	1634	1703
gjellerup02_workid54090	 Karl Gjellerup	Lykkens blændværk	ROMULUS. EN NOVELLE.	1857	1919
stub01val_workid71755	 Ambrosius Stub	Grav-skrivt over en møe, som døde i sit 50 aar	Digte	1705	1758
aakjaer02val_workid87573	 Jeppe Aakjær	De lystige tiggere.	SAMLEDE VÆRKER II	1866	1930
blich06_workid85760	 Steen Steensen Blicher	Rylen	Udvalgte Værker	1782	1848
hcaeventyr03val_workid70950	 Hans Christian Andersen	Klokkedybet	Eventyr III	1805	1875
grundtvig11val_workid156641	 N.F.S. Grundtvig	O himmelske udsigt fra kirke-bjerg	SAMLET UDGAVE	1783	1872
richardt03_workid82682	 Christian Richardt	Billedtexter 1 - 7	SAMLEDE DIGTE. TREDJE DEEL.	1831	1892
wintherchr02val_workid95466	 Christian Winther	Moder og datter	Poetiske Skrifter 2	1796	1876
kaalund01_workid80930	 H. V. Kaalund	Vinteraften paa landet.	SAMLEDE DIGTE	1818	1885
aarestrup06_workid54217	 Emil Aarestrup	Sang om grundloven	Samlede Skrifter, VI	1800	1856
michs_01_workid56970	 Sophus Michaëlis	Sagakvad (af idunna)	DIGTE	1865	1932
kaalund01_workid61929	 H. V. Kaalund	Bondestudent	SAMLEDE DIGTE	1818	1885
aare02val_workid69682	 Emil Aarestrup	Lokkerne.	Samlede Skrifter II	1800	1856
kingo04val_workid64046	 Thomas Kingo	Herr' christ guds søn eenbaaren	Samlede Skrifter 4	1634	1703
jacob04val_workid63616	 J.P. Jacobsen	Skoven ved middagstid.	Samlede Værker IV	1847	1885
rode_01_workid54546	 Helge Rode	Jeg stirrer ud	HVIDE BLOMSTER	1870	1937
hcaeventyr04val_workid92071	 Hans Christian Andersen	Portnerens søn	Eventyr IV	1805	1875
worm01val_workid94367	 Jacob Worms	Allerunderdanigst supplication	SKRIFTER	1642	1693
aakjaer01val_workid61225	 Jeppe Aakjær	Polemisk	SAMLEDE VÆRKER I	1866	1930
boedtcher01_workid61196	 Ludvig Bødtcher	Farvel til marthes kilde	SAMLEDE DIGTE	1793	1874
holb11val_workid66429	 Ludvig Holberg	Epistola 335	"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER"	1684	1754
aakjaer01val_workid60331	 Jeppe Aakjær	Ifald -	SAMLEDE VÆRKER I	1866	1930
aakjaer01val_workid100442	 Jeppe Aakjær	Tyendesang	SAMLEDE VÆRKER I	1866	1930
grundtvig11val_workid132937	 N.F.S. Grundtvig	Christus, vor gienløser blid	SAMLET UDGAVE	1783	1872
aare03val_workid69822	 Emil Aarestrup	Fjerboldtspillet	Aarestrup vol 3	1800	1856
michs_01_workid61820	 Sophus Michaëlis	Der staar skrevet	DIGTE	1865	1932
bording01val_workid103985	 Anders Bording	Ja store cimber helt høybaarne gyldenløwe	Digte	1619	1677
munp2_workid65822	 Gustaf Munch-Petersen	Evangelium	samlede skrifter II	1912	1938
grundtvig08val_workid74396	 N.F.S. Grundtvig	To breve til professor sibbern	UDVALGTE SKRIFTER	1783	1872
andersen07val_workid54108	 Hans Christian Andersen	'at være eller ikke være.'	»At være eller ikke være.«	1805	1875
falster04_workid57929	 Christian Falster	Daarers alamodiske leve-regler	Satirer, 1720-42	1690	1752
wesselhhl_workid64423	 Johan Herman Wessel	Ach herre lad dog ey din vred' opsyde (dk)	Samlede Digte	1742	1785
baggesen02val_workid90053	 Jens Baggesen	Væddeløbet i det lave	Riimbreve og Epistler	1764	1826
claussen11val_workid60449	 Sophus Claussen	Den kunstige mikkel	Lyrik IX:1	1865	1931
grundtvig11val_workid99860	 N.F.S. Grundtvig	Himlene, herre, fortælle din ære	SAMLET UDGAVE	1783	1872
richardt01_workid57544	 Christian Richardt	C. m. wengel.	SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL	1831	1892
stuckenberg02_workid98937	 Viggo Stuckenberg	V. der staar middagssol i skoven	SAMLEDE VÆRKER	1863	1905
aakjaer02val_workid85860	 Jeppe Aakjær	Jenny i rugen.	SAMLEDE VÆRKER II	1866	1930
sthen01val_workid62417	 Hans Christensen Sthen	Et anfectet menniskis bøn til gud. siungis met den thone: o gud huor saare mig lengis, etc.	Skrifter I En liden Vandrebog	1544	1610
grundtvig11val_workid144471	 N.F.S. Grundtvig	Du, som i paaske-dagningen	SAMLET UDGAVE	1783	1872
munp2_workid68695	 Gustaf Munch-Petersen	Vi stolte	samlede skrifter II	1912	1938
bording01val_workid94508	 Anders Bording	Holt stille med dit salte vand	Digte	1619	1677
holb11val_workid61450	 Ludvig Holberg	Epistola 127	"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER"	1684	1754
grundtvig11val_workid87187	 N.F.S. Grundtvig	I vor herres jesu navn	SAMLET UDGAVE	1783	1872
grundtvig04val_workid80252	 N.F.S. Grundtvig	Af brevveksling mellem nørrejylland og christianshavn. (1824)	UDVALGTE SKRIFTER	1783	1872
claussen05val_workid58637	 Sophus Claussen	Indsigelse	Lyrik III	1865	1931
hcaeventyr04val_workid73931	 Hans Christian Andersen	Nye eventyr og historier. anden række. anden samling. 1862	Eventyr IV	1805	1875
wintherchr01val_workid92352	 Christian Winther	Har du alt længe sovet?	Poetiske Skrifter 1	1796	1876
staffeldt01val_workid112585	 Schack von Staffeldt	Lillas minde	Samlede digte	1769	1826
aare03val_workid59832	 Emil Aarestrup	Bruden	Aarestrup vol 3	1800	1856
staffeldt01val_workid61517	 Schack von Staffeldt	Den største heslighed	Samlede digte	1769	1826
stub01val_workid71523	 Ambrosius Stub	Verden er et flyve-sand	Digte	1705	1758
grundtvig08val_workid73539	 N.F.S. Grundtvig	Er troen virkelig en skole-sag	UDVALGTE SKRIFTER	1783	1872
aare02val_workid62798	 Emil Aarestrup	Besværgelsen.	Samlede Skrifter II	1800	1856
holberg08_workid56507	 Ludvig Holberg	Baccalaurprogram	Værker i tolv bind, VIII	1684	1754
boedtcher01_workid75954	 Ludvig Bødtcher	Fiskeren	SAMLEDE DIGTE	1793	1874
hertz10_lev_workid70610	 Henrik Hertz	Den glemte paraply	Blandede Digte	1798	1870
oehl04val_workid107855	 Adam Oehlenschläger	Correggio	POETISKE SKRIFTER IV	1779	1850
aakjaer02val_workid83734	 Jeppe Aakjær	Historiens sang.	SAMLEDE VÆRKER II	1866	1930
hauch03val_workid86394	 Carsten Hauch	Fisken fra fjeldsøen. en fabel	UDVALGTE SKRIFTER III	1790	1872
ewald04val_workid62464	 Johannes Ewald	Philets forslag om pebersvendene, som vist vil blive iværksat (1771)	Samlede skrifter	1743	1781
aare02val_workid68770	 Emil Aarestrup	Til maanen.	Samlede Skrifter II	1800	1856
staffeldt01val_workid70631	 Schack von Staffeldt	Epistel til henriette den 25de september 1797	Samlede digte	1769	1826
grundtvig11val_workid161648	 N.F.S. Grundtvig	Er som faar vi uden hyrde	SAMLET UDGAVE	1783	1872
falster04_workid69248	 Christian Falster	Verden som et doll-huus	Satirer, 1720-42	1690	1752
aarestrup07val_workid82259	 Emil Aarestrup	Til kritikerne - (dk)	Udvalgte digte	1800	1856
hertz09_lev_workid66778	 Henrik Hertz	Røg	Digte fra forskjellige Perioder	1798	1870
kingo04val_workid78769	 Thomas Kingo	Hvor saligt var det egte-par	Samlede Skrifter 4	1634	1703
kaalund01_workid58814	 H. V. Kaalund	Aftenskyerne.	SAMLEDE DIGTE	1818	1885
richardt03_workid81347	 Christian Richardt	Ved j. börjessons og v. bartholins bryllup	SAMLEDE DIGTE. TREDJE DEEL.	1831	1892
andersen06val_workid54457	 Hans Christian Andersen	Fodreise	Fodreise	1805	1875
grundtvig11val_workid85524	 N.F.S. Grundtvig	Kong christus den første regierer endnu	SAMLET UDGAVE	1783	1872
claussen11val_workid63738	 Sophus Claussen	Ved et vandfald	Lyrik IX:1	1865	1931
stub02val_workid59467	 Ambrosius Stub	Frokosthvil	Digte	1705	1758
hcaeventyr05val_workid74729	 Hans Christian Andersen	Loppen og professoren	Eventyr V	1805	1875
jacob03val_workid69087	 J.P. Jacobsen	To  verdener. en skitse	Samlede Værker III	1847	1885
michs_05_workid57960	 Sophus Michaëlis	Livets fest  (digtet)	LIVETS FEST	1865	1932
blich07_workid91980	 Steen Steensen Blicher	Himmelbjergtaler 1841 [uddrag]	Udvalgte Værker	1782	1848
holb11val_workid66537	 Ludvig Holberg	Aftenharmoni (efter charles baudelaire)	"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER"	1684	1754
baggesen02val_workid79103	 Jens Baggesen	Taksigelsen	Riimbreve og Epistler	1764	1826
aakjaer01val_workid68321	 Jeppe Aakjær	Høgen	SAMLEDE VÆRKER I	1866	1930
drachmann01_workid90088	 Holger Drachmann	Misericordia	SAMLEDE POETISKE SKRIFTER FØRSTE BIND	1846	1908
ewald04val_workid78517	 Johannes Ewald	Haab og erindring (1772)	Samlede skrifter	1743	1781
michs_11_workid62085	 Sophus Michaëlis	Rosenborg	ROMERSK FORAAR	1865	1932
aakjaer02val_workid100019	 Jeppe Aakjær	Afrodite og 'sliberen'	SAMLEDE VÆRKER II	1866	1930
claussen11val_workid67905	 Sophus Claussen	Sne	Lyrik IX:1	1865	1931
brorson02val_workid88933	 Hans Adolph Brorson	Skal kierlighed sin prøve staae	Samlede skrifter	1694	1764
grundtvig11val_workid116498	 N.F.S. Grundtvig	Stat op, bliv klar, i soel oprunden	SAMLET UDGAVE	1783	1872
kingo09val_workid82769	 Thomas Kingo	Far, verden, far vel (dk)	Digtning i udvalg	1634	1703
munp1_workid64979	 Gustaf Munch-Petersen	Stormfuld vinternat	samlede skrifter I	1912	1938
kingo02val_workid55055	 Thomas Kingo	Af kirke-historie	Samlede Skrifter 2	1634	1703
wied02val_workid77234	 Gustav Wied	Ruskvejr	Romaner Noveller Skuespil 2	1858	1914
grundtvig03val_workid133611	 N.F.S. Grundtvig	Valhalla-legen med baggessen	UDVALGTE SKRIFTER	1783	1872
grundtvig11val_workid155495	 N.F.S. Grundtvig	Helgen her og helgen hisset	SAMLET UDGAVE	1783	1872
kingo04val_workid88449	 Thomas Kingo	O herre gud, din lære	Samlede Skrifter 4	1634	1703
munp1_workid79864	 Gustaf Munch-Petersen	Indgangsmarch	samlede skrifter I	1912	1938
wesselhhl_workid83564	 Johan Herman Wessel	Om en jødepige	Samlede Digte	1742	1785
grundtvig12val_workid86470	 N.F.S. Grundtvig	Vorherre, han var et lille barn	SAMLET UDGAVE	1783	1872
michs_01_workid55211	 Sophus Michaëlis	Snefnug	DIGTE	1865	1932
hcaeventyr05val_workid93931	 Hans Christian Andersen	Man siger -!	Eventyr V	1805	1875
aare02val_workid71385	 Emil Aarestrup	Dødens klokker kime	Samlede Skrifter II	1800	1856
richardt01_workid67246	 Christian Richardt	Studereliv.	SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL	1831	1892
rode_02_workid60387	 Helge Rode	Jeg saa, du var lidt trist -	DIGTE	1870	1937
aakjaer02val_workid68589	 Jeppe Aakjær	Kræn dejler.	SAMLEDE VÆRKER II	1866	1930
munp1_workid64239	 Gustaf Munch-Petersen	Tre uger før en rejse	samlede skrifter I	1912	1938
sthen01val_workid72575	 Hans Christensen Sthen	Om verdslig øffrighed. den cxxvii. psalme, nisi dominus ædificaverit domum, &c.	Skrifter I En liden Vandrebog	1544	1610
kingo02val_workid74176	 Thomas Kingo	Chr. v's ankomst til odense fra det ratzebufgiske tog 1693	Samlede Skrifter 2	1634	1703
claussen03val_workid60085	 Sophus Claussen	Efter regnen	Lyrik I	1865	1931
larsenthfiredigt_workid62641	 Thøger Larsen	Kræ-tammesen og bordbønnen	Fire digtsamlinger 1904-1912	1875	1928
bang06val_workid72929	 Herman Bang	I kristiania	Værker i Mindeudgave 6	1857	1912
claussen04val_workid59616	 Sophus Claussen	Landsby-veje	Lyrik II	1865	1931
palladius04val_workid84770	 Peter Palladius	Den signede dag, o skaber god	Danske Skrifter	1503	1560
wintherchr02val_workid98343	 Christian Winther	Et farvel	Poetiske Skrifter 2	1796	1876
wintherchr01val_workid97296	 Christian Winther	Skulde der komme den tid	Poetiske Skrifter 1	1796	1876
drachmann01_workid90272	 Holger Drachmann	Den sidste sorte-fods klagesang	SAMLEDE POETISKE SKRIFTER FØRSTE BIND	1846	1908
jacobjf_02_workid54096	 Jørgen-Frantz Jacobsen	Et liv genoplevet i erindringen, bind i 1812-42	NORDISKE KRONIKER	1099	1938
boedtcher01_workid80428	 Ludvig Bødtcher	Gravskrift (carl winsløw)	SAMLEDE DIGTE	1793	1874
falster04_workid55024	 Christian Falster	Disse tiders onde optugtelse	Satirer, 1720-42	1690	1752
rode_02_workid55684	 Helge Rode	Jyllandsbeskrivelse	DIGTE	1870	1937
munp1_workid57961	 Gustaf Munch-Petersen	Omvendelsen	samlede skrifter I	1912	1938
aare03val_workid70634	 Emil Aarestrup	I blæsten	Aarestrup vol 3	1800	1856
kingo02val_workid59503	 Thomas Kingo	Anhang til chr. v's første ledings-tog [1677]	Samlede Skrifter 2	1634	1703
bording01val_workid67037	 Anders Bording	Saa snart vor barndoms leege tid	Digte	1619	1677
claussen08val_workid64807	 Sophus Claussen	Vinterdag	Lyrik VI	1865	1931
aakjaer01val_workid56939	 Jeppe Aakjær	Arbejd	SAMLEDE VÆRKER I	1866	1930
kierkegaard02val_workid70233	 Søren Kierkegaard	Ypperstepræsten - tolderen - synderinden	Frygt og Bæven Sygdommen til Døden Taler	1813	1855
staffeldt01val_workid90502	 Schack von Staffeldt	Det er ganske vist!	Samlede digte	1769	1826
wintherchr02val_workid74543	 Christian Winther	Gulitza	Poetiske Skrifter 2	1796	1876
hcaeventyr02val_workid89838	 Hans Christian Andersen	Et billede fra castelsvolden.	Eventyr II	1805	1875
kaalund01_workid78522	 H. V. Kaalund	Grisene.	SAMLEDE DIGTE	1818	1885
sthen01val_workid56200	 Hans Christensen Sthen	En anden bøn om morgenen, korteligere at bede	Skrifter I En liden Vandrebog	1544	1610
blich06_workid67768	 Steen Steensen Blicher	Baglænds ridt paa en hjort	Udvalgte Værker	1782	1848
staffeldt01val_workid86410	 Schack von Staffeldt	Iii. grækerne	Samlede digte	1769	1826
rode_13_workid57139	 Helge Rode	Mordersken	DEN VILDE ROSE	1870	1937
wesselhhl_workid75740	 Johan Herman Wessel	Det kolde blod	Samlede Digte	1742	1785
claussen11val_workid58475	 Sophus Claussen	Claras drømme	Lyrik IX:1	1865	1931
plough01_workid80384	 Carl Ploug	Ved afdækningen af tegners mindestøtte	SAMLEDE DIGTE	1813	1894
drachmann01_workid62574	 Holger Drachmann	Østerlandsk (kysten ved tanger)	SAMLEDE POETISKE SKRIFTER FØRSTE BIND	1846	1908
brorson03grval_workid77088	 Hans Adolph Brorson	Nu verdens rige,	Samlede skrifter	1694	1764
aare03val_workid71276	 Emil Aarestrup	Platanen	Aarestrup vol 3	1800	1856
grundtvig08val_workid91205	 N.F.S. Grundtvig	Nyaars-aften	UDVALGTE SKRIFTER	1783	1872
michs_01_workid55009	 Sophus Michaëlis	Aften i landsbyen	DIGTE	1865	1932
stuckenberg02_workid100675	 Viggo Stuckenberg	Den hvide dør	SAMLEDE VÆRKER	1863	1905
kingo01val_workid92839	 Thomas Kingo	Æresvers til j. brunsmand, aandelig siunge-lyst 1676	Samlede Skrifter 1	1634	1703
plough01_workid68729	 Carl Ploug	Ordets ridder	SAMLEDE DIGTE	1813	1894
grundtvig12val_workid91403	 N.F.S. Grundtvig	Seer du ham paa fiskerbaaden	SAMLET UDGAVE	1783	1872
plough01_workid68503	 Carl Ploug	Jenny lind	SAMLEDE DIGTE	1813	1894
boedtcher01_workid71161	 Ludvig Bødtcher	Frederik den syvende	SAMLEDE DIGTE	1793	1874
hcaeventyr01val_workid62544	 Hans Christian Andersen	Tommelise	Eventyr I	1805	1875
richardt03_workid56144	 Christian Richardt	Overvintring.	SAMLEDE DIGTE. TREDJE DEEL.	1831	1892
ewald05val_workid78004	 Johannes Ewald	Cantate opført ved universitetets ... kongens fødselsdag 1779	Samlede skrifter	1743	1781
kingo01val_workid66004	 Thomas Kingo	Hr karsten hansens atkes afskeed fra løve=herridt 1669	Samlede Skrifter 1	1634	1703
michs_01_workid62294	 Sophus Michaëlis	Mary (dk)	DIGTE	1865	1932
munp2_workid67999	 Gustaf Munch-Petersen	Natt	samlede skrifter II	1912	1938
worm01val_workid101337	 Jacob Worms	Epigram i	SKRIFTER	1642	1693
wied01val_workid74722	 Gustav Wied	En historie om en pels og en krone	Romaner Noveller Skuespil 1	1858	1914
ewald03val_workid66297	 Johannes Ewald	Sørge-digt over frue rahbek (1768)	Samlede skrifter	1743	1781
larsenthfiredigt_workid70092	 Thøger Larsen	Jylland	Fire digtsamlinger 1904-1912	1875	1928
plough01_workid88309	 Carl Ploug	Bøn	SAMLEDE DIGTE	1813	1894
ewald03val_workid61754	 Johannes Ewald	Sørge-sange i christiansborgs slots-kirke den 18de martius 1766 ... (1766)	Samlede skrifter	1743	1781
aare01val_workid55796	 Emil Aarestrup	Sonnet. (til sibberns erindring)	Samlede Skrifter I	1800	1856
claussen08val_workid58621	 Sophus Claussen	December 1923	Lyrik VI	1865	1931
hjort_12_workid57958	 Knud Hjortø	Træt af ugers sygeleje . . .	UD FOR SKRÆNTEN	1869	1931
baggesen02val_workid71290	 Jens Baggesen	Tilbagegangen over rubicon	Riimbreve og Epistler	1764	1826
ewald04val_workid79445	 Johannes Ewald	Harlequin patriot eller den uægte patriotisme en comisk comoedie ...  (1772)	Samlede skrifter	1743	1781
larsenthfiredigt_workid63349	 Thøger Larsen	Det fjerne	Fire digtsamlinger 1904-1912	1875	1928
drachmann01_workid82830	 Holger Drachmann	Ad libitum	SAMLEDE POETISKE SKRIFTER FØRSTE BIND	1846	1908
jacob04val_workid65332	 J.P. Jacobsen	Til agnes.	Samlede Værker IV	1847	1885
aakjaer01val_workid96432	 Jeppe Aakjær	Ved vesterhavet	SAMLEDE VÆRKER I	1866	1930
grundtvig12val_workid96979	 N.F.S. Grundtvig	Hvor abraham i hyrdehjem	SAMLET UDGAVE	1783	1872
wesselhhl_workid83344	 Johan Herman Wessel	Lovtale over den ugifte stand	Samlede Digte	1742	1785
blich06_workid91581	 Steen Steensen Blicher	Til danmarks ungdom	Udvalgte Værker	1782	1848
grundtvig10val_workid144560	 N.F.S. Grundtvig	Grundtvigs sidste digt	UDVALGTE SKRIFTER	1783	1872
aakjaer02val_workid62441	 Jeppe Aakjær	Kritik.	SAMLEDE VÆRKER II	1866	1930
kingo03val_workid80505	 Thomas Kingo	Ach! hvi kand jeg aldrig lukke	Samlede Skrifter 3	1634	1703
wesselhhl_workid85041	 Johan Herman Wessel	Afskeeds-sang	Samlede Digte	1742	1785
schandorph01val_workid70697	 Sophus Schandorph	Posthuset i hirschholm, et maanskins-stykke	FORTÆLLINGER FØRSTE BIND	1836	1901
brorson02val_workid57434	 Hans Adolph Brorson	Op alle folk paa denne jord	Samlede skrifter	1694	1764
claussen03val_workid57714	 Sophus Claussen	Kan du drømme med mig?	Lyrik I	1865	1931
aarestrup07val_workid83898	 Emil Aarestrup	Her var end naturen samlet ... (dk)	Udvalgte digte	1800	1856
holb11val_workid65682	 Ludvig Holberg	Epistola 261	"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER"	1684	1754
heibergpa01val_workid128741	 Peter Andreas Heiberg	Epigram (2)	Udvalgte Skrifter	1758	1841
grundtvig05val_workid61744	 N.F.S. Grundtvig	Om religions-frihed	UDVALGTE SKRIFTER	1783	1872
stuckenberg02_workid59635	 Viggo Stuckenberg	Den jydske forsknings oldermand h. f. feilberg.	SAMLEDE VÆRKER	1863	1905
michs_03_workid58051	 Sophus Michaëlis	Saa let —	SOLBLOMSTER	1865	1932
grundtvig05val_workid78147	 N.F.S. Grundtvig	Af søndags-bogen	UDVALGTE SKRIFTER	1783	1872
bording01val_workid113567	 Anders Bording	Galathea streng oc wild	Digte	1619	1677
aarestrup07val_workid76786	 Emil Aarestrup	Idyll	Udvalgte digte	1800	1856
topsoe01_workid61454	 Vilhelm Topsøe	Ved efteraarstid (1879)	UDVALGTE SKRIFTER FØRSTE BIND	1840	1881
moeller01val_workid64405	 Poul Martin Møller	Hjemve	SKRIFTER I UDVALG	1794	1838
grundtvig12val_workid81871	 N.F.S. Grundtvig	Der var en gammel præste-søn	SAMLET UDGAVE	1783	1872
hcaeventyr04val_workid67739	 Hans Christian Andersen	Hvad fatter gjør, det er altid det rigtige	Eventyr IV	1805	1875
grundtvig11val_workid116558	 N.F.S. Grundtvig	Hører i, tyrannen byder	SAMLET UDGAVE	1783	1872
paludanm01_workid92228	 Frederik Paludan-Müller	Perlen (1836)	POETISKE SKRIFTER I UDVALG I. BIND	1809	1876
wintherchr01val_workid60292	 Christian Winther	Flyv fugl, flyv	Poetiske Skrifter 1	1796	1876
aare03val_workid66603	 Emil Aarestrup	Elegie [af mangen gravitetisk sjæl, hvor tidt]	Aarestrup vol 3	1800	1856
brorson02val_workid120366	 Hans Adolph Brorson	O hvor rigtig o hvor vigtig	Samlede skrifter	1694	1764
kingo09val_workid86075	 Thomas Kingo	Saa skal dog alle ting sig efter dennem føye (dk)	Digtning i udvalg	1634	1703
kingo04val_workid89676	 Thomas Kingo	Christus kom selv til jordans flood	Samlede Skrifter 4	1634	1703
